Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Sum
 01/08  03:00:00,490.1098509,94.81857558,26.67570057,0,34.96165543,113.3127805,1010.753363,987.5687904,5.664669961,17.51990237,2781.385288
 01/08  04:00:00,488.2423644,94.81857558,24.59345427,0,34.96165543,113.3127805,1023.789081,1000.607625,5.664669961,17.51678562,2803.506992
 01/08  05:00:00,490.8764794,94.81857558,16.33083864,0,44.49376632,113.3127805,1073.485151,1041.553691,5.664669961,26.26679078,2906.802743
 01/08  06:00:00,487.2789848,94.81857558,11.38679363,0,44.49376632,113.3127805,1091.741654,1060.061598,14.1616749,17.51838095,2934.774209
 01/08  07:00:00,557.4120415,94.81857558,11.06076425,0,54.02587722,176.8892702,1047.338261,1001.496376,28.3233498,17.51853535,2988.88305
 01/08  08:00:00,568.1569957,94.81857558,15.13919444,0,54.02587722,184.3865456,1031.257762,962.5032309,42.48502471,26.26950643,2979.042713
 01/08  09:00:00,649.4212464,94.81857558,17.54652978,0,65.15725541,220.0431645,1016.20289,933.1150273,56.64669961,26.44116266,3079.392551
 01/08  10:00:00,638.626701,94.81857558,13.50295997,0,65.15725541,212.5458892,1033.948442,955.9864592,42.48502471,35.47695841,3092.548266
 01/08  11:00:00,632.3727594,94.81857558,10.89488425,0,65.15725541,220.0431645,1069.500109,961.8988232,70.80837451,36.79291146,3162.286857
 01/08  12:00:00,636.6932276,94.81857558,15.16752679,0,65.15725541,220.0431645,1044.828653,930.4496443,70.80837451,43.57063418,3121.537056
 01/08  13:00:00,642.4701752,94.81857558,17.85377097,0,65.15725541,220.0431645,1032.357724,916.9007661,70.80837451,44.64858356,3105.05839
 01/08  14:00:00,628.061317,94.81857558,13.53144672,0,65.15725541,212.5458892,1037.690796,945.3280453,56.64669961,35.71605119,3089.496076
 01/08  15:00:00,620.8138558,94.81857558,7.272457501,0,65.15725541,212.5458892,1064.530275,977.4041896,42.48502471,44.64106079,3129.668584
 01/08  16:00:00,621.8675126,94.81857558,5.048935414,0,65.15725541,212.5458892,1083.47962,982.1807379,56.64669961,44.65218233,3166.397408
 01/08  17:00:00,586.0566843,94.81857558,0.371882227,0,65.15725541,220.0431645,1144.364716,1023.682903,84.97004941,35.71176339,3255.176994
 01/08  18:00:00,534.4614372,94.81857558,0,0,54.02587722,184.3865456,1171.0072,1050.552801,84.97004941,35.48434984,3209.706836
 01/08  19:00:00,507.0376919,94.81857558,0,0,44.49376632,163.4543149,1166.221978,1063.733072,84.97004941,17.5188567,3142.248305
 01/08  20:00:00,499.3041399,94.81857558,0,0,44.49376632,155.9570395,1125.53936,1042.622872,56.64669961,26.26978899,3045.652242
 01/08  21:00:00,487.6064592,94.81857558,2.509835981,0,44.49376632,124.5586935,1106.926304,1032.760103,56.64669961,17.5195017,2967.839939
 01/08  22:00:00,481.7126002,94.81857558,1.219437696,0,44.49376632,124.5586935,1129.764743,1061.011074,42.48502471,26.26864415,3006.33256
 01/08  23:00:00,462.1870403,94.81857558,0,0,34.96165543,124.5586935,1162.426462,1116.582982,28.3233498,17.52012959,3041.378889
 01/08  24:00:00,464.0314578,94.81857558,0,0,34.96165543,124.5586935,1164.153841,1132.475174,14.1616749,17.51699264,3046.678065
 01/09  01:00:00,462.9243503,94.81857558,0,0,46.09303362,113.3127805,1167.602327,1135.670543,5.664669961,26.26711329,3052.353393
 01/09  02:00:00,463.1212985,94.81857558,0,0,46.09303362,113.3127805,1191.426246,1168.243804,5.664669961,17.5177718,3100.19818
 01/09  03:00:00,463.6585319,94.81857558,0,0,46.09303362,113.3127805,1175.517565,1152.334133,5.664669961,17.5187619,3068.918051
 01/09  04:00:00,463.8570406,94.81857558,0,0,46.09303362,113.3127805,1172.050312,1140.115802,5.664669961,26.26983937,3062.182054
 01/09  05:00:00,551.5084947,94.81857558,0,0,100.1506573,148.9693994,1139.177694,1115.993432,5.664669961,17.51959253,3173.802515
 01/09  06:00:00,553.0246148,94.81857558,0,0,100.1506573,149.8943994,1593.020104,1552.587524,14.1616749,26.27090572,4083.928456
 01/09  07:00:00,779.2012211,95.14362119,0,0,176.4710373,302.6124365,1196.247988,1150.404418,28.3233498,17.52021956,3745.924291
 01/09  08:00:00,903.0204413,95.47398341,0,0,243.2593065,310.1097119,1198.775056,1120.780294,42.48502471,35.5097377,3949.413556
 01/09  09:00:00,943.9308117,95.61203224,0,0,243.2593065,310.1097119,1271.941819,1170.566272,56.64669961,44.72884735,4136.795501
 01/09  10:00:00,976.8173213,95.71663838,0,0,243.2593065,302.6124365,1235.584284,1148.115853,42.48502471,44.98340686,4089.574272
 01/09  11:00:00,972.7275116,95.80672882,0,0,243.2593065,310.1097119,1241.439061,1107.088315,70.80837451,63.54237147,4104.78138
 01/09  12:00:00,971.1582188,95.88763733,0,0,243.2593065,310.1097119,1238.930032,1113.50222,70.80837451,54.61943839,4098.274939
 01/09  13:00:00,928.3174271,95.96167798,0,0,243.2593065,310.1097119,1180.21994,1055.228609,70.80837451,54.18295644,3938.088004
 01/09  14:00:00,960.8134924,96.02954111,0,0,243.2593065,302.6124365,1139.935867,1019.56465,56.64669961,63.72451761,3882.58651
 01/09  15:00:00,974.7931312,96.12384345,1.412973311,0,243.2593065,302.6124365,1043.358497,946.4107566,42.48502471,54.46271563,3704.918685
 01/09  16:00:00,998.4709447,96.33863383,9.190345163,0,243.2593065,302.6124365,1004.451818,893.5028223,56.64669961,54.30229626,3658.775303
 01/09  17:00:00,1018.618269,96.55156043,11.182176,0,243.2593065,310.1097119,1022.949827,885.3794117,84.97004941,52.60036564,3725.620677
 01/09  18:00:00,991.1220389,96.78995697,1.180106582,0,243.2593065,310.1097119,1083.992975,971.2589181,84.97004941,27.76400717,3810.44707
 01/09  19:00:00,717.9560505,94.81857558,0,0,166.9389264,199.1109338,1149.061725,1037.708787,84.97004941,26.3828886,3476.947936
 01/09  20:00:00,711.7970584,94.81857558,0,0,166.9389264,191.6136585,1106.780532,1023.757983,56.64669961,26.3758495,3378.729282
 01/09  21:00:00,577.6883051,94.81857558,0,0,100.1506573,124.5586935,1105.56831,1022.54342,56.64669961,26.37819032,3108.352852
 01/09  22:00:00,539.4469417,94.81857558,0,0,100.1506573,124.5586935,1116.073895,1056.060354,42.48502471,17.52851569,3091.122657
 01/09  23:00:00,475.3496243,94.81857558,0,0,46.09303362,124.5586935,1134.930649,1089.090144,28.3233498,17.5171555,3010.681225
 01/09  24:00:00,476.0103462,94.81857558,0,0,46.09303362,124.5586935,1075.058897,1034.62986,14.1616749,26.26736273,2891.598444
 01/10  01:00:00,464.7748722,94.81857558,0,0,46.09303362,113.3127805,1179.269453,1156.086848,5.664669961,17.51793531,3077.538168
 01/10  02:00:00,465.1277206,94.81857558,0,0,46.09303362,113.3127805,1156.975426,1131.973482,5.664669961,19.33727425,3033.302962
 01/10  03:00:00,465.5366005,94.81857558,0,0,46.09303362,113.3127805,1235.724368,1205.61004,5.664669961,24.44965793,3191.209727
 01/10  04:00:00,465.2302751,94.81857558,0,0,46.09303362,113.3127805,1246.395288,1223.210892,5.664669961,17.51972562,3212.24524
 01/10  05:00:00,556.2270931,94.81857558,0,0,100.1506573,148.9693994,1234.580753,1202.647093,5.664669961,26.26898957,3369.327231
 01/10  06:00:00,557.7212858,95.04625808,0,0,100.1506573,149.8943994,1495.412765,1463.730664,14.1616749,17.52042606,3893.638131
 01/10  07:00:00,783.0178724,95.80974385,0,0,176.4710373,302.6124365,1243.646676,1197.803843,28.3233498,17.51948357,3845.204442
 01/10  08:00:00,906.0754287,96.059194,0,0,243.2593065,310.1097119,1247.696969,1169.690187,42.48502471,35.52175773,4050.897579
 01/10  09:00:00,943.8317172,96.30201317,0,0,243.2593065,310.1097119,1152.838338,1051.46789,56.64669961,44.72374841,3899.179424
 01/10  10:00:00,973.2741868,96.57808633,0,0,243.2593065,302.6124365,1080.771731,984.3037568,42.48502471,53.98294904,3777.267477
 01/10  11:00:00,967.0675783,96.84547753,0,0,243.2593065,310.1097119,1080.004204,954.7312989,70.80837451,54.46453076,3777.290483
 01/10  12:00:00,964.9857747,97.22169436,0,0,243.2593065,310.1097119,1054.520916,919.9882576,70.80837451,63.72428414,3724.61832
 01/10  13:00:00,923.2649106,97.56903932,0,0,243.2593065,310.1097119,1050.497202,925.5114088,70.80837451,54.17741825,3675.197371
 01/10  14:00:00,956.5856271,97.8871031,0,0,243.2593065,302.6124365,1024.8749,913.6129123,56.64669961,54.61528773,3650.094272
 01/10  15:00:00,957.3986187,98.18632094,0,0,243.2593065,302.6124365,1006.35854,900.3325019,42.48502471,63.54101315,3614.173762
 01/10  16:00:00,962.1610634,98.46156009,0,0,243.2593065,302.6124365,1031.099118,920.1552476,56.64669961,54.29717096,3668.692603
 01/10  17:00:00,984.6029445,98.7077386,0,0,243.2593065,310.1097119,1176.268424,1046.411519,84.97004941,44.88685536,3989.216548
 01/10  18:00:00,988.1965543,98.94525568,0,0,243.2593065,310.1097119,1227.550442,1116.065821,84.97004941,26.51457104,4095.611712
 01/10  19:00:00,720.1512942,94.81857558,0,0,166.9389264,199.1109338,1356.158129,1244.807132,84.97004941,26.38094733,3893.335988
 01/10  20:00:00,712.2165477,94.81857558,0,0,166.9389264,191.6136585,1249.928084,1166.902502,56.64669961,26.37888234,3665.443876
 01/10  21:00:00,577.6513057,94.81857558,0,0,100.1506573,124.5586935,1150.570194,1067.544847,56.64669961,26.37864743,3198.31962
 01/10  22:00:00,537.6734033,94.81857558,0,0,100.1506573,124.5586935,1061.820634,1001.810323,42.48502471,17.52528635,2980.842598
 01/10  23:00:00,471.9982202,94.81857558,0,0,46.09303362,124.5586935,1075.288112,1020.697216,28.3233498,26.26754551,2888.044746
 01/10  24:00:00,474.7584161,94.81857558,0,0,46.09303362,124.5586935,1159.203311,1127.52357,14.1616749,17.51806632,3058.635341
 01/11  01:00:00,462.6900716,94.81857558,0,0,46.09303362,113.3127805,1147.433183,1118.241699,5.664669961,23.52681392,3011.780827
 01/11  02:00:00,461.6022547,94.81857558,0,0,46.09303362,113.3127805,1093.935925,1068.013203,5.664669961,20.2580522,2903.698495
 01/11  03:00:00,460.1856661,94.81857558,0,0,46.09303362,113.3127805,1096.524633,1073.340099,5.664669961,17.51986424,2907.459323
 01/11  04:00:00,460.7505609,94.81857558,0,0,46.09303362,113.3127805,1209.253599,1177.319732,5.664669961,26.26919715,3133.482148
 01/11  05:00:00,550.6813096,94.81857558,0,0,100.1506573,148.9693994,1247.949633,1224.764446,5.664669961,17.5205168,3390.519207
 01/11  06:00:00,553.5499731,95.31129307,0,0,100.1506573,149.8943994,1490.452413,1458.767971,14.1616749,17.52276661,3879.811149
 01/11  07:00:00,781.4331824,96.05314142,0,0,176.4710373,302.6124365,1318.105407,1263.514385,28.3233498,26.26767221,3992.780612
 01/11  08:00:00,905.5987685,96.87706867,0,0,243.2593065,310.1097119,1343.181215,1265.192931,42.48502471,35.50325908,4242.207285
 01/11  09:00:00,946.8676748,97.41251959,0,0,243.2593065,310.1097119,1287.668523,1186.292466,56.64669961,44.72935762,4172.986258
 01/11  10:00:00,979.6865931,97.82369183,0,0,243.2593065,302.6124365,1205.159931,1117.690135,42.48502471,44.98477098,4033.70189
 01/11  11:00:00,973.8776692,98.19558663,0,0,243.2593065,310.1097119,1146.600099,1021.332885,70.80837451,54.4588394,3918.642472
 01/11  12:00:00,969.1561683,98.52130564,0,0,243.2593065,310.1097119,1101.001603,966.4601028,70.80837451,63.73312583,3823.049699
 01/11  13:00:00,926.2644568,98.80575198,0,0,243.2593065,310.1097119,1065.368996,940.3763051,70.80837451,54.18431636,3709.177219
 01/11  14:00:00,958.127698,99.06069285,0,0,243.2593065,302.6124365,1039.660089,919.2929477,56.64669961,63.72044148,3682.380311
 01/11  15:00:00,957.8412136,99.30010927,0,0,243.2593065,302.6124365,1012.000111,915.050608,42.48502471,54.46447791,3627.013287
 01/11  16:00:00,961.7543649,99.51776867,0,0,243.2593065,302.6124365,1029.635323,918.6954604,56.64669961,54.2931626,3666.414522
 01/11  17:00:00,979.1296114,99.72507275,0,0,243.2593065,310.1097119,1025.314092,895.4522631,84.97004941,44.89177996,3682.851887
 01/11  18:00:00,981.2792545,99.91141165,0,0,243.2593065,310.1097119,1048.108189,927.7900874,84.97004941,35.348052,3730.776062
 01/11  19:00:00,714.5609021,94.81857558,0,0,166.9389264,199.1109338,1234.311053,1122.961396,84.97004941,26.37960782,3644.051443
 01/11  20:00:00,708.648841,94.81857558,0,0,166.9389264,191.6136585,1191.501624,1117.262001,56.64669961,17.59292373,3545.02325
 01/11  21:00:00,575.5786826,94.81857558,0,0,100.1506573,124.5586935,1206.356742,1123.330369,56.64669961,26.37967382,3307.820094
 01/11  22:00:00,532.8417453,94.81857558,0,0,100.1506573,124.5586935,1069.105965,1000.340678,42.48502471,26.28026262,2990.581602
 01/11  23:00:00,465.9457667,94.81857558,0,0,46.09303362,124.5586935,997.6987121,951.8569012,28.3233498,17.51846116,2726.813494
 01/11  24:00:00,469.6012518,94.81857558,0,0,46.09303362,124.5586935,1056.830966,1016.402206,14.1616749,26.26708448,2848.733486
 01/12  01:00:00,456.1278818,94.81857558,0,0,46.09303362,113.3127805,1055.188898,1032.005186,5.664669961,17.51904225,2820.730068
 01/12  02:00:00,457.7053352,94.81857558,0,0,46.09303362,113.3127805,1080.702933,1057.522226,5.664669961,17.51603682,2873.335591
 01/12  03:00:00,457.3850934,94.81857558,0,0,46.09303362,113.3127805,1112.974515,1081.040035,5.664669961,26.26981024,2937.558513
 01/12  04:00:00,456.2955086,94.81857558,0,0,46.09303362,113.3127805,1133.87043,1110.684818,5.664669961,17.52094196,2978.260758
 01/12  05:00:00,544.9636375,94.81857558,0,0,100.1506573,148.9693994,1122.884247,1099.701844,5.664669961,17.51773314,3134.670763
 01/12  06:00:00,548.6198361,95.4008216,0,0,100.1506573,149.8943994,1425.391679,1384.962243,14.1616749,26.26776083,3744.849073
 01/12  07:00:00,775.715082,96.32036795,0,0,176.4710373,302.6124365,1122.552827,1076.710899,28.3233498,17.51857854,3596.224578
 01/12  08:00:00,900.2142745,97.57200953,0,0,243.2593065,310.1097119,1110.442207,1032.442165,42.48502471,35.51501754,3772.039717
 01/12  09:00:00,941.3447221,98.08575815,0,0,243.2593065,310.1097119,1138.121806,1036.749171,56.64669961,44.72593609,3869.043111
 01/12  10:00:00,974.8490428,98.45241166,0,0,243.2593065,302.6124365,1119.788033,1032.313293,42.48502471,44.98971616,3858.749264
 01/12  11:00:00,967.9987766,98.79703288,0,0,243.2593065,310.1097119,1197.952677,1063.605379,70.80837451,63.53892437,4016.070183
 01/12  12:00:00,970.5744581,99.07675556,0,0,243.2593065,310.1097119,1189.581367,1062.764798,70.80837451,56.00819469,4002.182966
 01/12  13:00:00,927.8093565,99.32636118,0,0,243.2593065,310.1097119,1113.555846,989.9294657,70.80837451,52.81800595,3807.616428
 01/12  14:00:00,959.9101793,99.55282425,0,0,243.2593065,302.6124365,1051.546363,931.1711008,56.64669961,63.72856257,3708.427473
 01/12  15:00:00,958.1700367,99.76537016,0,0,243.2593065,302.6124365,996.4910357,899.5479242,42.48502471,54.45808679,3596.789221
 01/12  16:00:00,958.1031156,99.9577615,0,0,243.2593065,302.6124365,1004.697227,893.7402621,56.64669961,54.31026496,3613.327074
 01/12  17:00:00,981.1949689,100.1335609,0,0,243.2593065,310.1097119,1039.852077,901.0085913,84.97004941,53.87343642,3714.401702
 01/12  18:00:00,981.7634226,100.2973316,0,0,243.2593065,310.1097119,1034.391174,922.9045778,84.97004941,26.51654724,3704.212122
 01/12  19:00:00,715.2890723,94.81857558,0,0,166.9389264,199.1109338,1285.387974,1174.035518,84.97004941,26.38240591,3746.933455
 01/12  20:00:00,709.0195315,94.81857558,0,0,166.9389264,191.6136585,1184.54341,1101.517296,56.64669961,26.37941485,3531.477512
 01/12  21:00:00,575.0282399,94.81857558,0,0,100.1506573,124.5586935,1176.364142,1093.338249,56.64669961,26.37919318,3247.28445
 01/12  22:00:00,534.4015795,94.81857558,0,0,100.1506573,124.5586935,1130.130866,1070.119177,42.48502471,17.52666435,3114.191238
 01/12  23:00:00,466.862948,94.81857558,0,0,46.09303362,124.5586935,1095.497159,1040.906625,28.3233498,26.26718395,2923.327568
 01/12  24:00:00,466.6938635,94.81857558,0,0,46.09303362,124.5586935,1051.05392,1019.373135,14.1616749,17.51910976,2834.272006
 01/13  01:00:00,454.8050629,94.81857558,0,0,46.09303362,113.3127805,1051.322366,1028.141953,5.664669961,17.51574341,2811.674184
 01/13  02:00:00,456.1911692,94.81857558,0,0,46.09303362,113.3127805,1131.773211,1099.838629,5.664669961,26.26991107,2973.96198
 01/13  03:00:00,459.094904,94.81857558,0,0,46.09303362,113.3127805,1179.70559,1156.519909,5.664669961,17.5210109,3072.730473
 01/13  04:00:00,460.1514288,94.81857558,0,0,46.09303362,113.3127805,1186.332426,1163.14996,5.664669961,17.5177958,3087.04067
 01/13  05:00:00,550.8202828,94.81857558,0,0,100.1506573,148.9693994,1167.545115,1135.61208,5.664669961,26.26836475,3229.849145
 01/13  06:00:00,550.268715,95.42982278,0,0,100.1506573,149.8943994,1356.976237,1325.29369,14.1616749,17.52087209,3609.696069
 01/13  07:00:00,774.7389482,96.47988511,0,0,176.4710373,302.6124365,1091.062822,1036.469934,28.3233498,26.26953851,3532.427952
 01/13  08:00:00,897.6711374,97.84286292,0,0,243.2593065,310.1097119,1049.681213,971.6986902,42.48502471,35.49749836,3648.245445
 01/13  09:00:00,938.9429433,98.34061224,0,0,243.2593065,310.1097119,1054.314671,961.889959,56.64669961,35.77801238,3699.281916
 01/13  10:00:00,971.1910183,98.69385181,0,0,243.2593065,302.6124365,1063.99718,967.5209178,42.48502471,53.99123748,3743.750973
 01/13  11:00:00,966.2112877,99.01953459,0,0,243.2593065,310.1097119,1127.661902,1002.392507,70.80837451,54.46102004,3873.923644
 01/13  12:00:00,967.3022836,99.30170888,0,0,243.2593065,310.1097119,1072.448639,937.9189022,70.80837451,63.72136276,3764.87029
 01/13  13:00:00,924.0988222,99.5400915,0,0,243.2593065,310.1097119,1014.720805,889.7267608,70.80837451,54.18567013,3606.449543
 01/13  14:00:00,956.6797973,99.81542761,0,0,243.2593065,302.6124365,977.5215246,866.2508393,56.64669961,54.6239857,3557.410017
 01/13  15:00:00,974.9051925,100.1466653,2.046927872,0,243.2593065,302.6124365,939.3752122,833.3516064,42.48502471,63.53858112,3501.720953
 01/13  16:00:00,984.7226851,100.3192581,4.671690994,0,243.2593065,302.6124365,936.5315741,825.5790215,56.64669961,54.30585299,3508.648525
 01/13  17:00:00,1007.301271,100.4201926,4.589515353,0,243.2593065,310.1097119,962.3348406,832.4710751,84.97004941,44.89371603,3590.349678
 01/13  18:00:00,986.7104932,100.6208137,0.296566518,0,243.2593065,310.1097119,992.6292834,872.3173609,84.97004941,35.34187314,3626.255459
 01/13  19:00:00,714.2278194,94.81857558,0,0,166.9389264,199.1109338,1198.957128,1096.395229,84.97004941,17.59184929,3573.010511
 01/13  20:00:00,706.5173063,94.81857558,0,0,166.9389264,191.6136585,1107.105829,1024.081289,56.64669961,26.37784064,3374.100125
 01/13  21:00:00,573.4535335,94.81857558,0,0,100.1506573,124.5586935,1136.582159,1053.555395,56.64669961,26.38006435,3166.145778
 01/13  22:00:00,533.2644732,94.81857558,0,0,100.1506573,124.5586935,1112.82187,1044.056925,42.48502471,26.27992061,3078.436139
 01/13  23:00:00,467.893781,94.81857558,0,0,46.09303362,124.5586935,1054.653855,1008.811022,28.3233498,17.51948346,2842.671794
 01/13  24:00:00,468.6724357,94.81857558,0,0,46.09303362,124.5586935,1036.35653,1004.678451,14.1616749,17.51640401,2806.855798
 01/14  01:00:00,472.3893913,94.81857558,1.79040139,0,46.09303362,113.3127805,1003.106386,971.1753213,5.664669961,26.26639454,2734.616954
 01/14  02:00:00,484.8543852,94.81857558,4.992534225,0,46.09303362,113.3127805,990.6486067,967.4625434,5.664669961,17.52139334,2725.368523
 01/14  03:00:00,468.837287,94.81857558,1.047908449,0,46.09303362,113.3127805,1034.878923,1011.696111,5.664669961,17.51814219,2793.867431
 01/14  04:00:00,476.2804198,94.81857558,2.291170679,0,46.09303362,113.3127805,1043.302243,1011.36867,5.664669961,26.26890295,2819.400466
 01/14  05:00:00,470.779411,94.81857558,0,0,55.62514452,113.3127805,1098.862433,1075.678814,5.664669961,17.5189488,2932.260778
 01/14  06:00:00,474.2601881,94.81857558,1.205288924,0,55.62514452,113.3127805,1079.563436,1039.133945,14.1616749,26.26781657,2898.34885
 01/14  07:00:00,549.2301416,94.81857558,1.003525709,0,65.15725541,176.8892702,1028.68506,982.8421573,28.3233498,17.51955284,2944.468888
 01/14  08:00:00,661.6293272,95.19811643,0,0,109.6827682,220.9681645,1394.061275,1334.053607,42.48502471,17.5226439,3875.600927
 01/14  09:00:00,673.3399088,95.1882225,0,0,109.6827682,220.9681645,1314.951691,1223.023085,56.64669961,35.28190681,3729.082446
 01/14  10:00:00,779.7855295,95.6162471,0,0,131.9455246,266.9558176,1229.880116,1151.874601,42.48502471,35.5204906,3734.063351
 01/14  11:00:00,768.4905718,95.64926648,0,0,131.9455246,274.4530929,1171.418032,1064.83668,70.80837451,35.77297746,3613.374519
 01/14  12:00:00,786.3197,95.66346635,1.824439777,0,131.9455246,274.4530929,1106.674558,991.1493525,70.80837451,44.71683096,3503.55534
 01/14  13:00:00,772.9701418,95.67330152,16.15077465,0,131.9455246,274.4530929,1032.060361,916.5488173,70.80837451,44.70316962,3355.313558
 01/14  14:00:00,764.5582913,95.67942074,15.02822803,0,131.9455246,266.9558176,1053.745255,952.3950754,56.64669961,44.7034805,3381.657793
 01/14  15:00:00,776.0838955,95.68482308,21.44068978,0,131.9455246,266.9558176,1010.937947,927.2676725,42.48502471,41.18524927,3313.986644
 01/14  16:00:00,702.5002757,94.81857558,33.30249304,0,109.6827682,212.5458892,885.5759657,789.6489872,56.64669961,39.28027893,2924.001933
 01/14  17:00:00,726.2344568,94.81857558,37.31077416,0,109.6827682,220.0431645,913.6072897,783.9354029,84.97004941,44.70183739,3015.304319
 01/14  18:00:00,690.3752168,94.81857558,41.31400545,0,109.6827682,220.0431645,887.5908631,767.1243558,84.97004941,35.49645793,2931.415457
 01/14  19:00:00,660.2002114,94.81857558,46.80029645,0,100.1506573,199.1109338,869.856508,767.3696672,84.97004941,17.51679137,2840.79369
 01/14  20:00:00,655.634606,94.81857558,52.20177097,0,100.1506573,191.6136585,833.7847614,750.8714459,56.64669961,26.26661584,2761.988791
 01/14  21:00:00,544.3870216,94.81857558,55.03316312,0,55.62514452,124.5586935,865.8312779,791.6628771,56.64669961,17.52170113,2606.085154
